id,url,name,review_rating
326,https://place.map.kakao.com/933917069,크라운호프 수원성대점,3.8
327,https://place.map.kakao.com/1320563937,처갓집양념치킨 율전점,4.6
328,https://place.map.kakao.com/78851879,백채김치찌개 성균관대점,3.7
329,https://place.map.kakao.com/14541898,평양손만두,4.8
330,https://place.map.kakao.com/228368455,김재권철판볶음순대국,3.9
331,https://place.map.kakao.com/1756224594,사계참치,1.4
332,https://place.map.kakao.com/16748851,애플김밥 천천점,4.6
333,https://place.map.kakao.com/765114919,텐푸라바사바사,4.1
334,https://place.map.kakao.com/21359017,상무네닭발집,3.0
335,https://place.map.kakao.com/27197463,투썸플레이스 수원천천점,2.5
336,https://place.map.kakao.com/21339856,명가복떡집,0.0
337,https://place.map.kakao.com/794084189,모브커피,5.0
338,https://place.map.kakao.com/1748640860,영희네 고기,3.4
339,https://place.map.kakao.com/1767899301,도래홍막창 성대점,2.7
340,https://place.map.kakao.com/6789812,더맛있는족발보쌈 수원천천점,4.9
341,https://place.map.kakao.com/1499744274,로봇초밥마켓 수원성대점,0.0
342,https://place.map.kakao.com/1841647256,메가MGC커피 천천중앙점,4.0
343,https://place.map.kakao.com/690323283,비네즈,0.0
344,https://place.map.kakao.com/75869816,장작클라스 수원성대점,4.3
345,https://place.map.kakao.com/758364545,조아마라탕,4.9
346,https://place.map.kakao.com/2043902510,옹백이 족발보쌈,0.0
347,https://place.map.kakao.com/143949936,커피9,5.0
348,https://place.map.kakao.com/293871984,오븐마루치킨 수원율전점,4.7
349,https://place.map.kakao.com/1941750469,텐사장,3.5
350,https://place.map.kakao.com/678887360,더리터 수원성대점,4.4
351,https://place.map.kakao.com/9426333,종로떡집,5.0
352,https://place.map.kakao.com/19330963,봉구스밥버거 성대2호점,4.0
353,https://place.map.kakao.com/639520146,더하다피자수원 성대점,5.0
354,https://place.map.kakao.com/1595695771,금달맥주,5.0
355,https://place.map.kakao.com/1060897695,한남동그집 성대역점,3.7
356,https://place.map.kakao.com/104799387,빨라쪼델프레도 성균관대역사점,4.6
357,https://place.map.kakao.com/1618999358,구이육,0.0
358,https://place.map.kakao.com/650605185,더카페 라운지앤페르케노 수원성대역점,4.0
359,https://place.map.kakao.com/27393012,무대뽀핫도그,4.7
360,https://place.map.kakao.com/20807966,율전족발보쌈,4.3
361,https://place.map.kakao.com/8220449,이서등갈비,5.0
362,https://place.map.kakao.com/123216598,가마솥에빠진통닭,5.0
363,https://place.map.kakao.com/1355280158,만복국수집 수원성균관대점,0.0
364,https://place.map.kakao.com/449391833,아마스빈 수원성균관대점,4.6
365,https://place.map.kakao.com/464500543,리꼬리또,4.5
366,https://place.map.kakao.com/1446532937,오군포차 성대점,5.0
